# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	SampleName	RedIDATFilename	GreenIDATFilename	SampleType	RedUUID	GreenUUID
C3N-02588	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02588.T.CPT0148180010.csv.gz	99899659	csv	ecdf2d6fe99bce96891ca01dceb34356	C3N-02588.T	203027390049_R06C01_Red.idat	203027390049_R06C01_Grn.idat	tumor	3b02f4d4-2977-4c7e-a5f8-88d46117c9cf	552501c7-68f2-4703-8aff-1ab174889a45
C3N-02589	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02589.A.CPT0162670007.csv.gz	103258366	csv	060f2f39be873fb19302e7406c819364	C3N-02589.A	203561620012_R07C01_Red.idat	203561620012_R07C01_Grn.idat	tissue_normal	d4585fce-bd2a-431d-af51-bffaccb8900d	e4b456df-3bec-41bd-86f2-1f525318dc18
C3N-02589	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02589.T.CPT0162660007.csv.gz	95691167	csv	3b70c98daad7627185815f9dac51da48	C3N-02589.T	203561450006_R01C01_Red.idat	203561450006_R01C01_Grn.idat	tumor	2865e782-f946-44b9-aab8-c21f829567a7	eac6b1b5-0aa0-45aa-8ca9-c552618fea8c
C3N-02590	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02590.T.CPT0187590020.csv.gz	103248037	csv	a202d365c02d6b221d4d2e878d0fc195	C3N-02590.T	203561450054_R03C01_Red.idat	203561450054_R03C01_Grn.idat	tumor	4280fa37-718d-463a-a423-bf2a0a2e2052	e88d2890-28b0-47b5-aaa0-6256ecc28953
C3N-02591	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02591.T.CPT0162710028.csv.gz	103266071	csv	44965340dbc4fdef204f38a2eda22380	C3N-02591.T	203561620080_R01C01_Red.idat	203561620080_R01C01_Grn.idat	tumor	ce7fd8cf-705f-4a47-af11-c7cf87f6039a	89bbbd5e-8f2b-4a2d-99dd-4114715f6756
C3N-02591	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02591.T.CPT0162710034.csv.gz	95574142	csv	3d4911b711bbf51b5d099646921e516d	C3N-02591.T	203561450046_R01C01_Red.idat	203561450046_R01C01_Grn.idat	tumor	2ad2b5ba-1ec6-4399-ae61-5ebceca78583	7b9ccc62-9004-4c66-ae37-6c59f001ddad
C3N-02592	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02592.T.CPT0162760006.csv.gz	103193318	csv	1a388232b5f33221955f68bbeca56985	C3N-02592.T	203273630258_R01C01_Red.idat	203273630258_R01C01_Grn.idat	tumor	5a769678-cc53-47bc-b14c-df7eccd9d3ba	8c2f67c5-a2ed-43c6-8617-4c42e766ad4b
C3N-02595	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02595.T.CPT0181810007.csv.gz	103272496	csv	7319f09643d02638cfae38675225f529	C3N-02595.T	203561450025_R06C01_Red.idat	203561450025_R06C01_Grn.idat	tumor	967a558a-5b88-4239-aacb-c8b97f73bd44	b2e81e85-ffe6-4909-83da-5ba3a3002766
C3N-02598	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02598.T.CPT0187960007.csv.gz	103279208	csv	54cd08010f3b0a4ae3cffa4bd464093b	C3N-02598.T	203561620086_R02C01_Red.idat	203561620086_R02C01_Grn.idat	tumor	d0de1503-1209-4fee-87e2-5f7c23417e23	4d766fc9-ee61-43e5-b845-4616026ed22f
C3N-02631	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02631.T.CPT0181960007.csv.gz	103241789	csv	edce45cfa06217ee48df971e99a3873b	C3N-02631.T	203561450030_R05C01_Red.idat	203561450030_R05C01_Grn.idat	tumor	844c57ea-645a-4c82-b89f-3ce088195a8f	1086a9a9-0c3a-4553-9c5c-ef4c651c4b4d
C3N-02632	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02632.T.CPT0182020007.csv.gz	103280600	csv	74198d73f8e3916898cc2dd4ef6675f1	C3N-02632.T	203561620040_R06C01_Red.idat	203561620040_R06C01_Grn.idat	tumor	d03a4907-4770-4af4-9699-ad0b257b4ca2	89d77ae1-284e-45f7-897c-a5f8b53adb13
C3N-02635	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02635.T.CPT0182070007.csv.gz	103273356	csv	6b5298286b964f786cc32db9a3a9fbcf	C3N-02635.T	203561620049_R06C01_Red.idat	203561620049_R06C01_Grn.idat	tumor	023ac084-13fd-400a-82fd-828a611cbd78	9585049c-44a9-4b58-b111-f094ef70e6a9
C3N-02636	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02636.T.CPT0182150006.csv.gz	103278951	csv	02e0dca4f889c6731f8a028ec1ec0056	C3N-02636.T	203561620012_R04C01_Red.idat	203561620012_R04C01_Grn.idat	tumor	e04fad7f-cb79-4edf-a98e-29007ff601c5	dfd41da1-c607-4fdf-8532-3e1e4a0d54f5
C3N-02637	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02637.T.CPT0182210007.csv.gz	103249027	csv	5433338e3d6e592a9a1dc6a2558075a3	C3N-02637.T	203561450006_R02C01_Red.idat	203561450006_R02C01_Grn.idat	tumor	4b0241d9-1057-4a16-8adb-e54a2f742583	521e3546-59dc-4ac4-8ead-89099a2382c5
C3N-02639	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02639.T.CPT0182290006.csv.gz	95482238	csv	92218afb93454d8180d869955818af3c	C3N-02639.T	203561620043_R05C01_Red.idat	203561620043_R05C01_Grn.idat	tumor	79ee6811-3bf0-428f-afd1-fc9cba6a4591	79ee8412-da48-4ab3-b2fa-875f3e240f03
C3N-02672	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02672.A.CPT0187150006.csv.gz	103261991	csv	a9f9d2afd66496af97a08aa5f65b77ff	C3N-02672.A	203219650211_R06C01_Red.idat	203219650211_R06C01_Grn.idat	tissue_normal	e30e682a-9e91-4bf6-8eb7-30e4afab9c81	9d54ad11-287e-436b-94ea-34c59dcd7c6d
C3N-02672	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02672.T.CPT0187140006.csv.gz	103224900	csv	839198cad049921b12f6bca9f4c4dff3	C3N-02672.T	203219650176_R08C01_Red.idat	203219650176_R08C01_Grn.idat	tumor	2d911ec4-c494-407b-8168-fe986a9843d0	dd67fe67-b88e-4212-8b91-fc6311101ada
C3N-02675	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02675.T.CPT0187370006.csv.gz	103195798	csv	c85f1c50d0a3dd23178d7e57e79ee098	C3N-02675.T	203219650127_R01C01_Red.idat	203219650127_R01C01_Grn.idat	tumor	bd935cf9-11b5-444a-b99e-17182601bb3b	85271eb5-0ac9-4c87-a9d2-94b529bb0fef
C3N-02678	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02678.T.CPT0182340007.csv.gz	103254885	csv	99c0d0947ea712c72ebc2c389ee80dea	C3N-02678.T	203561620072_R05C01_Red.idat	203561620072_R05C01_Grn.idat	tumor	e7017913-ae91-4d3b-9de2-9b2ed83e9b03	381b6282-aa4d-4b5b-8a0e-a37d1a26d2fc
C3N-02693	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02693.T.CPT0226130006.csv.gz	103265165	csv	83c44cd51aa8d1a391426ca431d24a51	C3N-02693.T	203273200073_R04C01_Red.idat	203273200073_R04C01_Grn.idat	tumor	69b7283c-e5e0-45b4-8638-a4bb026f1153	f2cf96dc-de66-4d59-b395-a40b592b0b13
C3N-02694	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02694.T.CPT0244890010.csv.gz	103281057	csv	5931b0cca240e6cc0c7be0fb4862b836	C3N-02694.T	203219650096_R04C01_Red.idat	203219650096_R04C01_Grn.idat	tumor	34b074da-3470-4cd1-9356-4aa732da79ca	831e5e9d-6158-4995-80b2-92ea56cdf934
C3N-02695	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02695.T.CPT0244940010.csv.gz	103296374	csv	ca34510b2a5e8630ec3e9d5372f66eb9	C3N-02695.T	203271740156_R07C01_Red.idat	203271740156_R07C01_Grn.idat	tumor	179061df-16f3-42ea-bb14-8451abfb6b40	9c287c03-1da0-4a38-be11-b8ebf0d149e2
C3N-02697	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02697.T.CPT0187780007.csv.gz	95779054	csv	e456499d4fdaf6a3b7cf71dac0a65604	C3N-02697.T	203561620153_R02C01_Red.idat	203561620153_R02C01_Grn.idat	tumor	12bfe7b1-a658-47c6-98f3-625f27ad343d	4814ffc2-1abf-44ca-96a1-10fcb0852a1a
C3N-02700	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02700.T.CPT0177010006.csv.gz	103277313	csv	8532b30a0e694586006666d42df01f78	C3N-02700.T	203219650047_R01C01_Red.idat	203219650047_R01C01_Grn.idat	tumor	4519e8e1-bc1b-4b71-848e-c7afe06593dd	7378fbc8-e1ab-44b7-83ba-993598d67df5
C3N-02713	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02713.A.CPT0190860009.csv.gz	103274707	csv	868bba7789065731ad555a8c0af481a4	C3N-02713.A	203273200073_R03C01_Red.idat	203273200073_R03C01_Grn.idat	tissue_normal	4e93e0ce-fd72-403c-a422-9be7a5cd4e4f	c223a90e-e056-41d3-90cc-3e7be4377dfd
C3N-02713	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02713.T.CPT0190850006.csv.gz	103295085	csv	a6f0670566361d384efa4df4faa1fcb8	C3N-02713.T	203220070084_R08C01_Red.idat	203220070084_R08C01_Grn.idat	tumor	d5a6301e-6600-475d-a758-ddd2196927f5	7a74c016-2a22-40ab-bf0b-f345f63f142a
C3N-02714	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02714.A.CPT0177220006.csv.gz	103279419	csv	effc0bfe7dc6d56dcb9b829e09fa1cc3	C3N-02714.A	203271740111_R06C01_Red.idat	203271740111_R06C01_Grn.idat	tissue_normal	3439e225-13f7-40d6-bddc-2eb0c3d4c943	a358550e-817c-4ebd-abb7-2cf4a517e025
C3N-02714	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02714.T.CPT0177200006.csv.gz	103276134	csv	e4dfbb7ddc5461623c1d29146fa90efa	C3N-02714.T	203271750057_R02C01_Red.idat	203271750057_R02C01_Grn.idat	tumor	fbce5746-50e8-4570-8643-1040bf7bd673	544e123d-9e66-4384-b8f2-4797301afd7c
C3N-02715	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02715.A.CPT0178450006.csv.gz	103257619	csv	e1ed44076267e9976507b48d0d234da6	C3N-02715.A	203219760065_R06C01_Red.idat	203219760065_R06C01_Grn.idat	tissue_normal	3d8fcee7-2dfd-425f-956e-16263c410b09	8228af4d-909e-46c9-aaa1-8aeff2765e3e
C3N-02715	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02715.T.CPT0178430006.csv.gz	103228037	csv	34da331901ea9955664ad10f5f511eca	C3N-02715.T	203219650202_R08C01_Red.idat	203219650202_R08C01_Grn.idat	tumor	49e0e185-ad36-4173-83c0-165be1ba35fa	02380527-29d1-42f5-ac52-ae76837b9f60
C3N-02716	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02716.T.CPT0177390006.csv.gz	103270037	csv	65d979a464331580ca795d1bc40cda1e	C3N-02716.T	203281980258_R02C01_Red.idat	203281980258_R02C01_Grn.idat	tumor	0194ec90-7fd1-4a46-b0e1-c769faa8ce6d	87a09fd6-eda3-45c3-87c7-78478ecbdcfc
C3N-02718	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02718.A.CPT0178630005.csv.gz	103237470	csv	eddc816f0b34b549ec20fc32be82bc5f	C3N-02718.A	203219650169_R06C01_Red.idat	203219650169_R06C01_Grn.idat	tissue_normal	b7af7c63-cef2-4b9e-8838-c37205d65a69	ef547a00-84af-424c-baab-03b1e77de597
C3N-02718	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02718.T.CPT0178620006.csv.gz	103252960	csv	6f0c59eaeb53ea34f20df93e65782d38	C3N-02718.T	203219670217_R08C01_Red.idat	203219670217_R08C01_Grn.idat	tumor	d955cb7b-81bc-4b88-b684-27badaed3b19	61886176-a3eb-4cba-ad62-6e015222eb58
C3N-02721	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02721.A.CPT0178810006.csv.gz	103202127	csv	ef570e754891a4656b7d21c9f017f24e	C3N-02721.A	203219650157_R06C01_Red.idat	203219650157_R06C01_Grn.idat	tissue_normal	e365b4b1-f183-4491-819f-786725461c97	418bb0c3-b523-4710-91a6-8266e4d96aae
C3N-02721	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02721.T.CPT0178800006.csv.gz	103240356	csv	6d2eeb03bd2062f471086ca1f23262b7	C3N-02721.T	203219640172_R08C01_Red.idat	203219640172_R08C01_Grn.idat	tumor	09788a0d-1383-4756-91a7-c0a4bae06042	794867dc-c9b7-4232-ae9d-714373086e6e
C3N-02723	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02723.T.CPT0176220006.csv.gz	103239285	csv	935b2d77b38081d3c2549046623b2d9e	C3N-02723.T	203219640160_R08C01_Red.idat	203219640160_R08C01_Grn.idat	tumor	b1b3b7ba-db73-4739-a75f-2c2f6df5115a	af6a3af6-c28b-4068-9c49-ab2e88b994c8
C3N-02726	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02726.T.CPT0176400006.csv.gz	103162619	csv	64bfa65ede10ccd916be29c4b9db2eaf	C3N-02726.T	203219650169_R08C01_Red.idat	203219650169_R08C01_Grn.idat	tumor	e685984c-dbf6-43e8-b0c8-ab9ac2232448	32045597-49c1-489c-a2e1-578021488988
C3N-02727	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02727.T.CPT0177710006.csv.gz	103282890	csv	bc1347323f56ac8d3a57a11cf444748f	C3N-02727.T	203273630261_R05C01_Red.idat	203273630261_R05C01_Grn.idat	tumor	8ef49f20-2aec-410a-a36a-dbf8d99788f8	892868b5-1d49-440a-b094-587b2c8ef452
C3N-02728	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02728.A.CPT0178990006.csv.gz	103248498	csv	ca7e290db2d64e023b7524786abfe8ea	C3N-02728.A	203220070157_R03C01_Red.idat	203220070157_R03C01_Grn.idat	tissue_normal	d553cde2-dc70-47d2-ae11-bb387e65b646	a2c200c1-a4ff-41f5-b802-84fea4e90afb
C3N-02728	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02728.T.CPT0178980006.csv.gz	103235480	csv	d4d83f6ec79ca101d0b929b6bcb9ad46	C3N-02728.T	203219670150_R08C01_Red.idat	203219670150_R08C01_Grn.idat	tumor	22b0aa00-beae-4805-822e-ad8c39f21051	8a61746c-b693-4028-9b61-7b10b0ac8c66
C3N-02729	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02729.A.CPT0148300009.csv.gz	103222085	csv	8e9e90db25ba3e37be9050f9811c6ecc	C3N-02729.A	203219670122_R08C01_Red.idat	203219670122_R08C01_Grn.idat	tissue_normal	639960d4-bb23-4996-94ce-fd0772fed099	15b5bb0d-db67-40d8-8c1e-bf63ffa2853c
C3N-02729	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02729.T.CPT0148280010.csv.gz	103208732	csv	30f3722ab1642b626da44865617ae395	C3N-02729.T	203219650065_R03C01_Red.idat	203219650065_R03C01_Grn.idat	tumor	40ae96d3-5b18-46e7-b87e-eedcff45a2a6	e58ca215-a58e-49f3-9ca8-d3ae9f3fdcee
C3N-02730	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02730.T.CPT0207870007.csv.gz	103272642	csv	dee653e8320d5f1ba60f3cbfd813a400	C3N-02730.T	203281980233_R04C01_Red.idat	203281980233_R04C01_Grn.idat	tumor	90d1ff03-51d5-4e72-98ee-c79fff3e5135	a37c8c8e-442e-4d4a-a04a-c857f41ef823
C3N-02757	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02757.A.CPT0183960006.csv.gz	103063888	csv	8485c55e3c9551eb557c5f00070a07cd	C3N-02757.A	203028200100_R06C01_Red.idat	203028200100_R06C01_Grn.idat	tissue_normal	ab7a09e7-d597-4400-ba2b-362b3303afcb	39a494fe-695f-4cd3-a5cd-4df3cc50625b
C3N-02757	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02757.T.CPT0183940007.csv.gz	102664762	csv	89009d85cf75e29906730e3178ea272d	C3N-02757.T	203219650177_R08C01_Red.idat	203219650177_R08C01_Grn.idat	tumor	7df128b3-aeac-4eac-8e0c-872e93a42820	09af74c8-f13f-440e-89be-7f3cbabc3bfd
C3N-02758	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02758.A.CPT0184060006.csv.gz	103261283	csv	284af38f37d79dd1910e84601f4cf89f	C3N-02758.A	203219670141_R07C01_Red.idat	203219670141_R07C01_Grn.idat	tissue_normal	3bce2e95-a142-49ff-845f-259eaf31b5ee	7eff8ade-d92e-45a3-8ea7-9100149b7d7f
C3N-02758	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02758.T.CPT0184040007.csv.gz	103171856	csv	307ac0350eb81655a83496590e061574	C3N-02758.T	203220070217_R08C01_Red.idat	203220070217_R08C01_Grn.idat	tumor	2b82f2d1-2803-49e1-bbab-4c966fd7cb44	656efa01-9f06-47a0-a180-4ef2ef238678
C3N-02761	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02761.T.CPT0184140007.csv.gz	103228755	csv	ad24cd1c16f38c2fd5b89005249a902f	C3N-02761.T	203219650136_R08C01_Red.idat	203219650136_R08C01_Grn.idat	tumor	c3395272-d5cc-4ff6-981b-01838e8724db	f01cf032-fef6-43f4-b37e-6af43190dc62
C3N-02763	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02763.T.CPT0184240012.csv.gz	103260023	csv	7a83c86023e37ee8db13c49373394233	C3N-02763.T	203219650211_R08C01_Red.idat	203219650211_R08C01_Grn.idat	tumor	f17ec327-67c4-4090-ab33-1d996098508a	10dcc5ee-848d-4b30-89ac-5980918b14c3
C3N-02764	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02764.A.CPT0184340006.csv.gz	103065730	csv	90b68e6f65c725d03ea710cfef0758ad	C3N-02764.A	203219650177_R06C01_Red.idat	203219650177_R06C01_Grn.idat	tissue_normal	06e57922-04bb-47b1-84ed-e7a8f89e25da	a784370a-a410-4995-9a4e-0b53d50add69
C3N-02764	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02764.T.CPT0184350010.csv.gz	103178372	csv	cc853e7e437ea38b541ecdf47246d93d	C3N-02764.T	203219650174_R08C01_Red.idat	203219650174_R08C01_Grn.idat	tumor	99d10a16-d4bc-467d-9ea7-ed65172deb0a	0d72f3c9-8d89-42ad-a191-d489bf847f45
C3N-02768	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02768.A.CPT0207990007.csv.gz	103257566	csv	00101c75c006ed2132f7ee0b9026ab16	C3N-02768.A	203561450106_R07C01_Red.idat	203561450106_R07C01_Grn.idat	tissue_normal	795efa34-5e8b-4459-8eca-bf7a61714855	49258024-95b7-4330-a311-befb587a75c7
C3N-02768	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02768.T.CPT0207980008.csv.gz	95239003	csv	44c781f41063e12fa7a429c5725aa5d9	C3N-02768.T	203561450027_R01C01_Red.idat	203561450027_R01C01_Grn.idat	tumor	720e7509-02ee-4641-9065-c127c4a954fc	c7fb07b5-b1f8-4217-ad32-97e5e3787788
C3N-02769	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02769.T.CPT0205570009.csv.gz	103260432	csv	6f8ae1fec20e9d425cf641f5b4996450	C3N-02769.T	203219650005_R02C01_Red.idat	203219650005_R02C01_Grn.idat	tumor	1bc0a9f6-29f0-4999-a4b8-8e944f14bf72	626dd0ca-d04d-4927-8a5b-951b146762e4
C3N-02770	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02770.T.CPT0205670007.csv.gz	103256233	csv	2a4bead8a61a64d7a42a2d4174f453df	C3N-02770.T	203219650165_R02C01_Red.idat	203219650165_R02C01_Grn.idat	tumor	ed1d3f60-0ab0-4a39-86a2-0a2a290edde0	74ea1a4f-36f5-487a-90a3-4ab46f6ccec5
C3N-02782	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-02782.T.CPT0205780009.csv.gz	103269666	csv	df49af1484570113fe6ccb7d73a88d35	C3N-02782.T	203219670217_R02C01_Red.idat	203219670217_R02C01_Grn.idat	tumor	12422174-1ab0-40a7-9d6d-5a65f8ae0d6f	15f02c35-0b63-433b-874f-01f496fa39a7
